0,9
1,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,6
0,0
0,0
0,0
0,0
0,0
0,0
0,7
0,9
1,0
1,0
1,0
1,0
1,0
1,0
0,8
0,0
0,0
0,0
0,0
0,5
1,0
0,6
0,0
0,0
0,0
0,0
0,0
0,5
1,0
0,6
0,0
0,0
0,0
0,0
0,0
0,5
1,0
0,6
0,0
0,0
0,0
0,0
0,0
0,5
1,0
0,6
0,0
0,0
0,0
0,0
0,0
0,5
1,0
0,6
0,0
0,0
0,0
0,0
0,0
0,5
1,0
0,6
0,0
0,0
0,0
0,0
0,0
0,5
1,0
0,6
0,0
0,0
0,0
0,0
0,0
0,5
1,0
0,6
0,0
0,0
0,0
0,0
0,0
0,5
1,0
0,6
0,0
0,0
0,0
0,0
0,0
0,5
1,0
0,6
0,0
0,0
0,0
0,0
0,0
0,5
1,0
0,6
0,0
0,0
0,0
0,0
0,0
0,5
1,0
0,6
0,0
0,0
0,0
0,0
0,0
0,5
1,0
0,6
0,0
0,0
0,0
0,0
0,0
0,5
1,0
0,6
0,0
0,0
0,0
0,0
0,0
0,5
1,0
0,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,5
0,8
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,7
1,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
1,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
1,0
0,0
