1,0
4,0
17,5
1,62
3,08
1,3
1,0
3,5
0,5
1,0
1,0
1,0
1,04
0,96
4,62
1,38
2,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,04
5,96
5,54
0,46
2,0
1,04
1,0
1,46
0,54
1,04
0,96
1,0
0,96
1,04
1,0
8,96
1,0
1,0
1,16
0,84
1,0
1,08
1,0
0,92
1,04
1,0
1,0
1,0
3,0
0,96
1,04
1,04
11,92
1,04
2,5
0,46
1,04
0,96
1,0
1,04
1,0
1,0
0,96
1,04
1,0
0,96
1,0
1,04
0,96
1,0
1,0
1,04
1,0
0,96
1,0
1,04
1,04
0,92
1,0
1,04
1,0
1,5
0,46
1,08
1,0
0,92
1,0
1,04
3,5
0,46
1,12
0,88
1,0
1,0
1,0
1,54
0,46
1,16
0,92
0,92
1,0
1,08
1,04
0,92
1,0
1,0
1,08
0,88
1,0
1,12
0,96
0,92
3,04
2,96
1,0
1,0
4,0
3,54
0,46
1,0
1,04
0,96
1,04
0,96
1,0
1,04
0,96
1,0
1,04
32,04
21,92
1,54
0,54
0,92
1,7
0,42
0,88
1,32
0,72
0,96
1,0
1,04
0,96
1,0
1,12
0,92
0,96
1,0
1,0
1,0
1,04
0,96
1,0
1,0
1,04
0,96
1,0
1,0
1,5
0,5
1,12
0,88
1,04
0,96
1,04
0,96
1,04
1,0
0,96
1,0
1,5
0,54
0,96
1,5
2,16
0,34
1,0
2,16
0,88
0,96
2,62
0,38
1,0
1,66
0,34
1,0
1,04
2,08
0,88
1,0
2,12
0,88
1,04
2,12
1,04
0,84
2,16
1,0
0,84
2,08
0,88
1,04
2,12
0,88
0,96
2,16
1,04
0,84
2,16
0,96
0,84
2,12
0,88
1,0
2,16
0,88
0,96
2,12
1,08
0,84
2,12
0,84
1,0
2,12
1,04
0,88
2,12
1,04
0,8
2,08
0,92
1,0
2,16
0,84
1,0
2,16
0,84
1,0
2,12
1,04
0,84
2,16
0,88
0,96
2,16
0,84
1,04
2,12
1,0
0,84
2,12
0,88
1,0
2,12
1,0
0,92
2,04
0,92
1,04
2,08
1,08
0,84
2,12
1,08
0,76
2,12
1,08
0,8
2,16
0,84
1,0
2,16
1,0
0,84
1,7
0,3
1,0
1,0
2,16
0,88
0,96
2,16
1,08
0,76
2,16
0,38
0,96
1,16
1,46
0,38
1,0
2,7
0,34
1,0
2,62
0,38
0,96
1,04
1,12
0,84
1,54
0,5
1,58
0,38
1,04
2,54
0,46
0,96
1,12
1,62
0,34
0,96
2,12
0,84
1,04
1,16
1,5
0,38
0,92
3,5
0,54
1,0
1,7
0,38
0,88
2,66
0,34
1,0
1,0
1,2
0,8
1,0
1,0
1,66
0,34
1,04
1,0
1,7
0,38
0,88
1,04
1,66
0,34
1,0
0,96
1,16
0,88
1,5
0,46
1,66
0,38
0,96
2,66
0,34
1,0
1,04
1,7
0,3
0,96
2,62
0,42
0,96
1,0
1,16
0,84
1,0
2,62
0,38
1,5
0,54
2,5
0,46
1,04
1,62
0,38
1,0
0,96
1,62
0,38
1,04
1,0
1,7
0,34
0,96
2,04
0,92
1,5
0,5
1,7
0,38
0,92
1,0
1,7
0,34
0,96
2,66
0,38
0,96
2,7
0,34
1,0
1,0
1,62
0,34
1,0
2,62
0,42
1,0
3,0
1,0
1,0
1,2
0,76
1,5
0,5
1,7
0,38
0,92
1,12
2,04
1,34
0,5
2,0
1,0
1,04
1,66
0,3
1,54
0,46
1,62
0,42
1,0
0,96
1,66
0,34
1,0
1,08
1,08
1,34
0,54
0,96
1,66
0,34
1,0
1,0
1,66
0,38
0,96
1,04
2,2
0,8
0,96
2,16
0,88
0,96
1,66
0,38
1,0
0,96
2,16
0,88
1,0
1,66
0,3
1,0
1,0
2,16
1,34
0,54
1,7
0,38
1,38
0,5
2,04
0,96
1,12
2,04
0,88
0,96
2,12
0,92
0,96
1,16
1,08
0,76
1,0
1,66
0,38
